MES,PET_M,Ocupados_M,Desocupados_M,PEA_M,Informales_M,TD_%,TGP_%,TO_%,Tasa_Informalidad_%,Año,Ciudad
2,0.030878083333296835,0.02263891720455383,0.0022131803607397496,0.024852097565293583,0.013115823376088501,8.905406696256083,80.48458609636164,73.31710637668223,57.9348528800231,2024,San José del Guaviare
3,0.0309616666666465,0.022417563605142753,0.0023388591534206664,0.024756422758563417,0.012919769684469833,9.447484300257551,79.95830142190734,72.40425344832003,57.632354309484114,2024,San José del Guaviare
4,0.031046999999984167,0.022239184002003167,0.0024646219810931665,0.024703805983096332,0.012746211262773916,9.976689352157287,79.56905975813744,71.63070184563568,57.314203891769665,2024,San José del Guaviare
5,0.031133416666661584,0.02238847540017075,0.0024778420001469997,0.02486631740031775,0.012926088536326916,9.964652024088364,79.87018471681331,71.91139873878626,57.73545677088996,2024,San José del Guaviare
6,0.031220916666666914,0.022239304619294836,0.002647352184580417,0.024886656803875248,0.01264476378044775,10.63763688888972,79.71148659592544,71.2320680931149,56.85773002757084,2024,San José del Guaviare
7,0.03130900000000458,0.022209394777912003,0.0027034317221651667,0.02491282650007717,0.012513746067800834,10.851565646944126,79.57081510132397,70.93613586479528,56.34438125367639,2024,San José del Guaviare
8,0.03139683333334083,0.02221774548825542,0.0028327817639432497,0.025050527252198668,0.01238566044608725,11.30827201928302,79.78679564985647,70.76428776230122,55.74670234941015,2024,San José del Guaviare
9,0.031483333333340004,0.022113880139177252,0.002908295923501333,0.02502217606267858,0.012187209011454,11.622873710968545,79.47753116783466,70.23995809160158,55.11112900473299,2024,San José del Guaviare
10,0.03156941666667567,0.022060704545953668,0.0029902387598669164,0.025050943305820583,0.012141918712973,11.93663138095137,79.35193599020182,69.87998789740296,55.038671533271796,2024,San José del Guaviare
11,0.031653666666686,0.022135515980368753,0.002987969861845333,0.025123485842214088,0.012155901693149417,11.893134100144474,79.36990714777248,69.93033765552774,54.91582714371817,2024,San José del Guaviare
12,0.031736166666687333,0.022243588344221497,0.0030755289579415834,0.025319117302163085,0.012451614798503416,12.147062321476872,79.7800111402236,70.08908346693944,55.97844469072874,2024,San José del Guaviare
1,0.03181700000002167,0.02238370462283683,0.002953344441501166,0.025337049064337997,0.012233645470854001,11.656228923904207,79.6336834532506,70.35139900940248,54.65424815502927,2025,San José del Guaviare
2,0.03189575000001908,0.022511757301160413,0.0030971866119074167,0.025608943913067835,0.012341686133734167,12.094159846736092,80.28951792339893,70.57917528556922,54.82329064154396,2025,San José del Guaviare
3,0.03197208333334592,0.022616999939428003,0.0030847907032000832,0.02570179064262808,0.012614704705318168,12.002240412322704,80.38822611169003,70.73983795056343,55.77532271787767,2025,San José del Guaviare
4,0.03204658333334808,0.022879635563923,0.0029905520389325833,0.025870187602855584,0.012834204483839833,11.559839011768444,80.72681987266562,71.39492945606517,56.0944445464727,2025,San José del Guaviare
5,0.032119666666668746,0.02294371865583067,0.0029872409453357497,0.025930959601166415,0.0127665442313775,11.51997840142167,80.73234342769663,71.43199490186444,55.64287299231307,2025,San José del Guaviare
6,0.0321910000000045,0.0232790581648275,0.002874537855451917,0.026153596020279418,0.012856177652840334,10.990985152569495,81.24505613455861,72.31542407761252,55.22636509523752,2025,San José del Guaviare
7,0.032260916666656585,0.023443410839059584,0.002908377862223083,0.02635178870128266,0.013104752556740581,11.036737942884002,81.68332280687693,72.66814852564194,55.899513286293924,2025,San José del Guaviare
8,0.03232974999999733,0.02355421027333067,0.0028983932382720835,0.026452603511602748,0.01315914739788625,10.956929955876662,81.82124362732446,72.85614727405134,55.86749564168465,2025,San José del Guaviare
9,0.032398250000005506,0.023658073528690916,0.0029983253317572497,0.026656398860448165,0.013270067470261833,11.248050974379966,82.27727997791126,73.02268958566248,56.09107374769459,2025,San José del Guaviare
10,0.03246600000000042,0.023686082794512914,0.00304940786984475,0.026735490664357663,0.013161050840473166,11.405842174836382,82.34919812837221,72.95657855760676,55.56448888003565,2025,San José del Guaviare
11,0.032533999999986414,0.023660858708644584,0.0030894990201848337,0.026750357728829416,0.0130941436532975,11.54937459716741,82.22277533915468,72.72655901104834,55.34094858743865,2025,San José del Guaviare
12,0.03260183333331092,0.023801010912007165,0.0030637645941029167,0.026864775506110078,0.012910724147420833,11.404393062603853,82.4026527326026,73.00513032096416,54.244436066821066,2025,San José del Guaviare
1,0.03266941666663308,0.02389575087431775,0.003086819610939167,0.026982570485256915,0.01331128794261275,11.440050208062214,82.59275260588161,73.14410023954815,55.70566923226179,2026,San José del Guaviare
2,0.032737249999966835,0.024201330072268833,0.002813666827987667,0.027014996900256497,0.013495557351725,10.415203223513798,82.5206665198936,73.92597140044857,55.763701050418405,2026,San José del Guaviare
3,0.03280541666664167,0.024693463031443087,0.0026020835891905833,0.027295546620633663,0.013707943992547834,9.532996812101125,83.20438937874933,75.27251759174497,55.51244058029856,2026,San José del Guaviare
4,0.0328739166666325,0.024852282263215498,0.0025174312863454167,0.027369713549560915,0.013850591678649082,9.197872245856235,83.25662508398814,75.59878707255142,55.7316689548054,2026,San José del Guaviare
2,0.375461000000172,0.18767203465034502,0.032356043009732,0.22002807766007698,0.124357242153139,14.705415487799286,58.60211251234514,49.98442838277718,66.26306491791976,2022,Santa Marta
3,0.375835000000064,0.18648130506025498,0.028885995598253996,0.215367300658509,0.11760174185665699,13.412433322018668,57.303683972613605,49.6178655687265,63.063555791106275,2022,Santa Marta
4,0.376239999999876,0.201630318545775,0.027927259654994,0.22955757820076897,0.137660758828808,12.165688396733769,61.01360254115581,53.59087777637717,68.27383888577036,2022,Santa Marta
5,0.376625999999666,0.20506486267324597,0.026706142142388003,0.23177100481563398,0.125711435043082,11.522641567538544,61.53876918105482,54.44787738324699,61.30325468941642,2022,Santa Marta
6,0.37702600000007397,0.21027361282975798,0.021433042324767,0.23170665515452502,0.135187736237481,9.250076270132732,61.45641286130918,55.771647798750415,64.2913461266925,2022,Santa Marta
7,0.37740699999981003,0.20717499487918,0.026364511938585997,0.233539506817766,0.13193344269172197,11.289101487723265,61.88001463085835,54.89431697856274,63.68212668167927,2022,Santa Marta
8,0.377803999999514,0.206206706574552,0.02820940136809,0.234416107942642,0.127713547474134,12.033900577767637,62.047015897910974,54.580339693284685,61.93472055088587,2022,Santa Marta
9,0.37820299999982604,0.214971958127228,0.025445004965553002,0.240416963092781,0.13511165793167898,10.583697854852838,63.568232693260384,56.840363013335924,62.85082906102345,2022,Santa Marta
10,0.378585000000342,0.20725668565280397,0.029105272928042,0.23636195858084597,0.143622418659135,12.313856723304626,62.43299617803992,54.74508648060984,69.2968809217238,2022,Santa Marta
11,0.378991999999585,0.210220930098065,0.01978021878439,0.23000114888245501,0.141620368247844,8.600052165173718,60.68759997116216,55.46843471585026,67.36739685329152,2022,Santa Marta
12,0.37937900000002306,0.21402088818899798,0.022143957689287,0.236164845878285,0.135720535944596,9.37648345033519,62.25037386841935,56.41347786487522,63.41462139188192,2022,Santa Marta
1,0.3776123333332349,0.2049509025548941,0.025937207643833584,0.23088811019872768,0.1322827996413479,11.233669685939727,61.14421850596013,54.27547896695134,64.54365313464147,2023,Santa Marta
2,0.3780079999998858,0.2068154725657665,0.025003967069434252,0.2318194396352007,0.1328074583574491,10.785966487013074,61.32659616602578,54.7119300559324,64.21543645155313,2023,Santa Marta
3,0.37840433333323603,0.20849240939356575,0.024426978992130168,0.23291938838569592,0.1340071576632465,10.487310292812998,61.553044684765545,55.09778589400034,64.27435802244706,2023,Santa Marta
4,0.37880283333324555,0.20963249285702198,0.023601507487621503,0.2332340003446435,0.13429585300882083,10.119239670350892,61.57134525428951,55.340793259748736,64.06251777982536,2023,Santa Marta
5,0.37920449999994843,0.21034916144683624,0.023355448523933914,0.23370460997077014,0.13497083276606123,9.993576304230809,61.63023117362846,55.471166994818056,64.16513944609845,2023,Santa Marta
6,0.37961041666662515,0.210234575689871,0.023138112547132998,0.233372688237004,0.13425518758674068,9.914661703530129,61.47689262224658,55.38166669290836,63.85970868311792,2023,Santa Marta
7,0.3800219166666701,0.21079543352977514,0.022777942729114167,0.23357337625888933,0.1342097962515005,9.75194309126543,61.463133049708894,55.46928329259253,63.668265485714706,2023,Santa Marta
8,0.3804393333333999,0.2116916353783608,0.0217512526509225,0.23344288802928334,0.13479112548147434,9.317590625504083,61.36139656850479,55.64399283415939,63.67333562356367,2023,Santa Marta
9,0.3808635833333927,0.21146361003042188,0.021095398916529753,0.23255900894695158,0.13423385896325027,9.070987622475537,61.06097277968914,55.5221394966804,63.47846749799595,2023,Santa Marta
10,0.3812951666666713,0.21211611376759731,0.020088096322605418,0.23220421009020276,0.13319622664234068,8.651047418477871,60.898807640327625,55.630422914075254,62.794016105855896,2023,Santa Marta
11,0.3817337500000532,0.211226592052613,0.02065776908681208,0.2318843611394251,0.13215464406514818,8.908651271394358,60.74505100463157,55.3334862459983,62.56534406057674,2023,Santa Marta
12,0.382179916666707,0.21041205545079442,0.021013794876955583,0.23142585032774998,0.13129039764443534,9.080141586255564,60.55416316644728,55.055759414561656,62.39680391085673,2023,Santa Marta
1,0.3826330000000367,0.2091108256678621,0.02168623919541642,0.23079706486327847,0.1297269998428326,9.396236996455348,60.318128562684436,54.65049425110799,62.037438486748854,2024,Santa Marta
2,0.3830923333333524,0.20806213386762337,0.021944490516640502,0.23000662438426386,0.12874213873109977,9.540808042110397,60.039474656915374,54.311223630407554,61.876775143049414,2024,Santa Marta
3,0.3835579166666494,0.20720177221843636,0.021882344691374834,0.22908411690981115,0.12739702793536198,9.55210033177017,59.72608228261611,54.02098697874502,61.48452620427272,2024,Santa Marta
4,0.3840279999999911,0.20618308974847968,0.021855886005272333,0.22803897575375198,0.12531800423168285,9.584276518095496,59.380820084409805,53.68959808880719,60.77996230658722,2024,Santa Marta
5,0.38450141666666965,0.20487035521074093,0.021736333082895087,0.22660668829363603,0.12357796667735409,9.592096882299094,58.93520243908098,53.28208072334524,60.320082205273174,2024,Santa Marta
6,0.38497649999996225,0.20397512885988736,0.02177791145485458,0.2257530403147419,0.12281786119947717,9.64678545391553,58.64073269790858,52.983787025937254,60.212174830315725,2024,Santa Marta
7,0.3854512499999083,0.20340891613412493,0.021473132520567918,0.22488204865469283,0.12249153435103725,9.548620109531281,58.342539725775,52.77163224510838,60.219353546069776,2024,Santa Marta
8,0.3859240833332062,0.2027147212411425,0.022074006334945415,0.22478872757608792,0.12152552363020148,9.819890246708953,58.24687737406782,52.527097943799205,59.949037191847,2024,Santa Marta
9,0.3863932499999254,0.2014596157409808,0.022216255023853753,0.22367587076483456,0.12103767224831234,9.932343148095393,57.888141359839416,52.13849251792564,60.080364892550975,2024,Santa Marta
10,0.3868579166665968,0.200077390602854,0.02235162219621792,0.2224290127990719,0.11993494071695217,10.048878927682397,57.49630632239754,51.71857211217041,59.94427474067695,2024,Santa Marta
11,0.3873165833332371,0.2001285267408909,0.021905074823348084,0.222033601564239,0.11962013707205948,9.86565757120797,57.326128319480475,51.67052880064924,59.77165725450689,2024,Santa Marta
12,0.38776883333325524,0.20095927772959535,0.021402877305895667,0.22236215503549103,0.12018334049130198,9.625233800454746,57.343998774751746,51.82450482215199,59.804823071178134,2024,Santa Marta
1,0.38821408333330515,0.20224764320462366,0.02088193510443592,0.22312957830905958,0.12141582208236558,9.35865843636028,57.47591030011382,52.096936171937344,60.03324447124625,2025,Santa Marta
2,0.3886522499999964,0.20303092727486408,0.020695172463184166,0.22372609973804825,0.12181557091121699,9.250227169478794,57.564596561077494,52.23974060998384,59.99852955717559,2025,Santa Marta
3,0.38908266666665364,0.2037208005234686,0.02062437030445775,0.22434517082792635,0.12268729629679076,9.193142080279824,57.66002704513535,52.3592588353483,60.2232545628826,2025,Santa Marta
4,0.3895063333332878,0.20474045698361856,0.020602296411661083,0.22534275339527968,0.12386553689714574,9.14264874341091,57.853424735577086,52.56408932596967,60.49880845340514,2025,Santa Marta
5,0.38992408333329326,0.20513058550411825,0.020293580943581416,0.22542416644769966,0.12476937007046092,9.002398129434672,57.812321957814305,52.60782656730129,60.824362083223335,2025,Santa Marta
6,0.39033674999998597,0.20616422730821596,0.020021564709362418,0.22618579201757846,0.12459526783279691,8.851822446834506,57.94632250680639,52.817016924033766,60.434959769488394,2025,Santa Marta
7,0.3907453333333606,0.2071734111252401,0.020251763184584166,0.22742517430982426,0.12520415586732583,8.90480275371579,58.20291502132891,53.02006024176676,60.434471386696266,2025,Santa Marta
8,0.391151500000036,0.20737981989241253,0.02017210092694083,0.22755192081935335,0.12508103478276408,8.864834387820816,58.17488129774075,53.017774415384686,60.314950050422176,2025,Santa Marta
9,0.39155633333337053,0.20932196601829292,0.02005332928817383,0.22937529530646675,0.12566097792584324,8.742584619403198,58.58040741003081,53.458965721817734,60.03238948886117,2025,Santa Marta
10,0.3919602500000529,0.21094418990540684,0.020588978331034,0.23153316823644085,0.1259486611434355,8.892453071781322,59.07057367077646,53.81775062787065,59.70710129533045,2025,Santa Marta
11,0.39236525000008515,0.2118532964243501,0.020635302542705417,0.2324885989670555,0.12519488113585367,8.875834184724694,59.253106376521636,53.99389890524304,59.09508289410027,2025,Santa Marta
12,0.39277125000009266,0.21110588022034074,0.02079703347984375,0.23190291370018448,0.12393523416271568,8.967991452979836,59.04274146850865,53.747793460007806,58.70761820246735,2025,Santa Marta
1,0.39317891666673327,0.21117863705771947,0.020824430998256,0.2320030680559755,0.12385148286723917,8.97592914298516,59.00699610824407,53.710569948164064,58.64773283548942,2026,Santa Marta
2,0.39358883333338285,0.21136837034689834,0.021254656907772836,0.23262302725467118,0.124217328399342,9.136953103315799,59.10305566459802,53.70283718589707,58.768172454315746,2026,Santa Marta
3,0.3940010833334365,0.21194261810319323,0.0221738879802745,0.23411650608346776,0.12396899115310424,9.471304843567507,59.420269635487,53.792394759440235,58.491771151352246,2026,Santa Marta
4,0.39441633333346404,0.21016849814907743,0.022799232354802832,0.23296773050388023,0.12222963077257092,9.78643364275856,59.0664510607158,53.285952022526395,58.157921786104495,2026,Santa Marta
2,0.20038799999996396,0.11523776712913102,0.013371146282406,0.12860891341153702,0.08223330561164,10.396749282547415,64.17994760742167,57.50731936500776,71.35968325340122,2022,Sincelejo
3,0.200591000000297,0.112136779412739,0.014906605060303002,0.127043384473042,0.083527628183886,11.733476026424746,63.33453867464338,55.90319576280739,74.48727225921834,2022,Sincelejo
4,0.200812999999623,0.10249847590672401,0.017325218827182,0.11982369473390601,0.07155388042026299,14.45892556197364,59.669291696319945,51.04175322659212,69.80970183925338,2022,Sincelejo
5,0.20102900000013602,0.10445420620213301,0.012691122704228001,0.117145328906361,0.073619697523915,10.833656640609657,58.27285063661548,51.95977008394925,70.48035708724926,2022,Sincelejo
6,0.201249999999915,0.10272760355997301,0.014908211639565001,0.11763581519953802,0.071078619269905,12.673191080690152,58.452578981161594,51.04477195528765,69.19135345000905,2022,Sincelejo
7,0.201465000000249,0.105395207445113,0.013678610074899001,0.119073817520012,0.071517405036645,11.487504440344429,59.10397216383234,52.31440073709217,67.85641090358814,2022,Sincelejo
8,0.201690000000149,0.098129604135135,0.016111930702375998,0.11424153483751098,0.068387224856171,14.103391314982296,56.64214132452109,48.65367848433859,69.69071714790009,2022,Sincelejo
9,0.201913000000178,0.108118854490286,0.014477602031573002,0.12259645652185902,0.07299877452927,11.809152109540488,60.717465701441185,53.54724781969992,67.51715496192999,2022,Sincelejo
10,0.202128999999894,0.105530011857248,0.01562856127097,0.121158573128218,0.069363286155271,12.899261577165344,59.94121235858364,52.209238583925774,65.72849271456516,2022,Sincelejo
11,0.20235600000004603,0.105107788350302,0.013226460246867001,0.118334248597169,0.07139475170223901,11.177203897995959,58.47825050759161,51.942017212377245,67.92527254430986,2022,Sincelejo
12,0.202570999999556,0.10187670056294301,0.01630449766006,0.11818119822300298,0.06654387189691,13.796185776771441,58.3406303090087,50.29184856823845,65.31804772750453,2022,Sincelejo
1,0.20158258333331658,0.10526968129882293,0.014824881703485586,0.12009456300230852,0.07226836454616559,12.344340437127546,59.57586266454988,52.221615358882275,68.65069187492035,2023,Sincelejo
2,0.2018022499999765,0.1041888193167465,0.014771285301527834,0.11896010461827435,0.07133087586231242,12.417007658934681,58.94884948918468,51.62916633325874,68.4630810965023,2023,Sincelejo
3,0.20202166666660334,0.10344611296228218,0.014686596935848001,0.11813270989813017,0.07032266907556141,12.432286492464915,58.475267453903726,51.20545467679932,67.9800014343719,2023,Sincelejo
4,0.20224108333328836,0.10368989685898992,0.014387814175858,0.11807771103484793,0.07044334976918258,12.185038183549956,58.38463139571832,51.27044176682515,67.93656074803506,2023,Sincelejo
5,0.2024609166666058,0.10358034059825183,0.014763261977885168,0.118343602576137,0.07023508527161,12.47491343555064,58.45256680874091,51.16065969849307,67.80735114979473,2023,Sincelejo
6,0.2026807499999305,0.10375002134286526,0.014688655742479335,0.11843867708534457,0.07058328723504574,12.401907977995211,58.43607598915298,51.18888761902689,68.03207008679777,2023,Sincelejo
7,0.20290049999990167,0.1039628446745301,0.014528889476323583,0.11849173415085368,0.07050861930398374,12.261521514932532,58.39893649888054,51.23833833557852,67.82097923995887,2023,Sincelejo
8,0.20311999999987582,0.10534007955829168,0.014367610336278334,0.11970768989457002,0.07139968464362074,12.002245092969632,58.93446725809531,51.861008053542776,67.78016965908076,2023,Sincelejo
9,0.2033390833332256,0.10627471978751851,0.014231764418088167,0.12050648420560667,0.07230852297535757,11.809957374414896,59.2638081328047,52.26477765386544,68.03925065145162,2023,Sincelejo
10,0.20355783333322655,0.10697680420824085,0.013881330167394916,0.12085813437563575,0.0729412125206385,11.485639952252404,59.372873250124236,52.553518799307795,68.18413866491213,2023,Sincelejo
11,0.20377541666653629,0.10723783776284025,0.013954216647151999,0.12119205440999226,0.07305827229823958,11.514134911802829,59.47334393545335,52.625502878164745,68.12732690471638,2023,Sincelejo
12,0.20399241666659798,0.10802569110305459,0.0136655330194875,0.12169122412254209,0.07395956574434574,11.229678325633753,59.654778403567974,52.95573868297766,68.46479294799386,2023,Sincelejo
1,0.20420824999995935,0.10812502595767216,0.013967009731957665,0.12209203568962984,0.07459816788983832,11.439738598071376,59.78800351584921,52.94841220063034,68.9925086529379,2024,Sincelejo
2,0.20442274999998544,0.10895254757234067,0.014168574707096917,0.12312112227943757,0.07511765832141408,11.507834273098734,60.228679185387314,53.29766259985663,68.94529774215567,2024,Sincelejo
3,0.20463641666668655,0.10952069528916075,0.014181052297559,0.12370174758671976,0.07562536674843974,11.463906189051636,60.449527802378476,53.51965064338911,69.05121132473707,2024,Sincelejo
4,0.20484883333338977,0.10979532120955067,0.014342725747685832,0.1241380469572365,0.0758395644193105,11.553851618615091,60.59983107406956,53.598216510640164,69.07358490674329,2024,Sincelejo
5,0.20505916666670998,0.110019026241357,0.014339137677237915,0.12435816391859493,0.07600587415662942,11.530515750155606,60.645015748415055,53.652332655859695,69.08430000997248,2024,Sincelejo
6,0.20526783333339219,0.1101929353434319,0.014454840055889165,0.12464777539932109,0.07555273271567116,11.59654876276909,60.72445612892036,53.68251496300377,68.56404403803235,2024,Sincelejo
7,0.20547433333339585,0.11028725632374449,0.014817032108280831,0.12510428843202534,0.07541034667191816,11.843744362393762,60.88560376494093,53.674468501521325,68.37630129319172,2024,Sincelejo
8,0.2056785833333881,0.1100525191883714,0.014816237710693583,0.124868756899065,0.0752056028144405,11.865448234316911,60.71062668526017,53.507038703191235,68.33610295255016,2024,Sincelejo
9,0.20588050000003408,0.10926018990938141,0.015146554287013917,0.12440674419639534,0.07448234391299682,12.175026671466245,60.42667673547264,53.069712726248156,68.1697002126495,2024,Sincelejo
10,0.20608016666672027,0.1088340834786275,0.015414679152582164,0.12424876263120967,0.074337377747805,12.406303955183372,60.29147037334695,52.811527299780195,68.30339850512284,2024,Sincelejo
11,0.20627750000010334,0.10935238636513667,0.015356467766903666,0.12470885413204034,0.07476835973729491,12.313855238092724,60.45683806133867,53.01227054093728,68.3737796883894,2024,Sincelejo
12,0.20647208333340517,0.10990963503040334,0.01566063567461158,0.12557027070501492,0.0749595514344515,12.471610984578486,60.81706963853688,53.23220130099837,68.2010739219688,2024,Sincelejo
1,0.2066643333333944,0.11072414423807085,0.015515486807699666,0.1262396310457705,0.07517933393677832,12.290503924297942,61.08438210386239,53.57680372425405,67.89786857610143,2025,Sincelejo
2,0.20685400000003643,0.11087247358116942,0.01578278533863175,0.12665525891980117,0.07542413026364575,12.461215959951177,61.229301304194685,53.59938583790977,68.02782316246237,2025,Sincelejo
3,0.207041583333326,0.11069201257070399,0.016147524836298166,0.12683953740700218,0.07522405777607243,12.730671497550528,61.2628320190139,53.46366212457703,67.95798181736322,2025,Sincelejo
4,0.20722691666665383,0.11104163896653292,0.015996201472349248,0.12703784043888217,0.07512059675924133,12.59168246019186,61.30373528803491,53.58456360432897,67.65083572107766,2025,Sincelejo
5,0.20741024999998492,0.11185488045531992,0.016135169282922582,0.1279900497382425,0.07579384064113158,12.60658099275784,61.708642527672474,53.92929252789004,67.76087045339715,2025,Sincelejo
6,0.2075917499999785,0.11241911898627201,0.01628509150155475,0.12870421048782674,0.07641172767125033,12.653114796966994,61.998711648145964,54.153943490665526,67.97040250829693,2025,Sincelejo
7,0.2077720833333135,0.11311020578786207,0.015980044177275336,0.12909024996513743,0.07756450036917341,12.3789706671038,62.130700089312484,54.43955894999025,68.5742721701395,2025,Sincelejo
8,0.20795099999996433,0.11350053081642199,0.016067201838079165,0.12956773265450117,0.07786211147860642,12.400619744518615,62.30685721853869,54.58042078010755,68.60065844497427,2025,Sincelejo
9,0.20812933333330141,0.1139439475895705,0.0161289820706245,0.13007292966019499,0.0781020446358315,12.399952943906285,62.49620251840919,54.746702814398084,68.54426785102918,2025,Sincelejo
10,0.20830674999995033,0.11480696779308532,0.016280671755639083,0.1310876395487244,0.07876252866529491,12.419684885383617,62.93009686376253,55.11437713521654,68.60431050426078,2025,Sincelejo
11,0.20848383333323617,0.11552432376724366,0.016207206200969167,0.13173152996821283,0.07880997010498433,12.30320956940226,63.18548918738266,55.411646035206964,68.2193736652112,2025,Sincelejo
12,0.2086606666665506,0.11524283006598891,0.01623991642616325,0.13148274649215216,0.07888443186317708,12.351366897505876,63.012712742007906,55.229781399171074,68.45062015398898,2025,Sincelejo
1,0.20883708333319762,0.11559224618525342,0.016226602965467,0.13181884915072042,0.07916454889698617,12.309774413910759,63.120422410997136,55.350440803095815,68.48603735073496,2026,Sincelejo
2,0.20901366666652896,0.11577615572983958,0.015958793803806333,0.13173494953364592,0.0790287339386625,12.114320353332172,63.02695495210012,55.39166772025236,68.25993957086797,2026,Sincelejo
3,0.20919008333321895,0.11678242740455909,0.01567864983271008,0.13246107723726916,0.07946656114660809,11.836420297734636,63.32091613839642,55.82598636787974,68.04667698104876,2026,Sincelejo
4,0.20936649999987425,0.11777073164318382,0.01563124042076858,0.1334019720639524,0.08011224866015675,11.717398310480014,63.71696143558426,56.25099127284191,68.02390334372468,2026,Sincelejo
1,38.74959000001125,20.695784878261158,3.551571130145323,24.247356008406477,11.765841057254065,14.647251143233946,62.574484035571565,53.409042207298576,56.85138846612625,2022,Todas (Panorama Nacional)
2,38.796078999993746,21.680919300124348,3.2125436423005516,24.8934629424249,12.861431417790655,12.905169721588017,64.1648939379387,55.88430547357077,59.32143023897003,2022,Todas (Panorama Nacional)
3,38.837856000001906,21.67982920059024,2.9903270059174623,24.670156206507706,12.815767181568877,12.121232556803383,63.52090137649847,55.82138519847537,59.11378296845605,2022,Todas (Panorama Nacional)
4,38.884307000004945,21.957394726575167,2.7606234168790467,24.718018143454213,12.722358186660081,11.168465857001204,63.56810767760647,56.46852527569123,57.94110979506204,2022,Todas (Panorama Nacional)
5,38.92930100000125,22.18476215596567,2.6438114486481883,24.828573604613858,12.654396242701862,10.64826151816024,63.778626810209246,56.98731183476672,57.04093717001598,2022,Todas (Panorama Nacional)
6,38.97623700000818,22.022595662036405,2.794728851799746,24.817324513836148,12.828120424407002,11.261201223530882,63.67296184552382,56.502621487117345,58.24981133591225,2022,Todas (Panorama Nacional)
7,39.015418000007735,22.0550617245958,2.722822810005655,24.77788453460146,12.818164997971765,10.988923635523957,63.5079304663519,56.52909248490283,58.1189259773277,2022,Todas (Panorama Nacional)
8,39.062389000007705,22.160002623960587,2.63614725772571,24.7961498816863,12.705068591903634,10.631276509877406,63.4783240771101,56.729767920636434,57.33333523239853,2022,Todas (Panorama Nacional)
9,39.10892100000452,22.389333537607154,2.696315541902109,25.085649079509267,13.128088260548688,10.74843841335779,64.14303549695572,57.24866083010719,58.63545798939286,2022,Todas (Panorama Nacional)
10,39.1539129999887,22.606050216224908,2.4341670187019773,25.040217234926885,13.016601672561672,9.72102995698745,63.95329436149616,57.73637545813476,57.58016791106366,2022,Todas (Panorama Nacional)
11,39.20000399999151,22.486275519291148,2.3606457984314413,24.84692131772259,12.988187231602017,9.500757732700112,63.38499689369412,57.36294189994475,57.76050916239709,2022,Todas (Panorama Nacional)
12,38.99657108333419,22.032179972954836,2.781335982567999,24.813515955522835,12.766204824970616,11.208955585147324,63.62999429487607,56.49773649553163,57.94344835890737,2022,Todas (Panorama Nacional)
1,39.04172891666617,22.09849509785425,2.76978949406117,24.868284591915415,12.82160797586297,11.137838976483398,63.696678610202675,56.602245113230175,58.02027658031763,2023,Todas (Panorama Nacional)
2,39.086915833334395,22.1444760132119,2.7393584391410286,24.88383445235293,12.829151808253556,11.00858649572797,63.6628240469444,56.65444699611343,57.933869379430746,2023,Todas (Panorama Nacional)
3,39.13216683333342,22.23729848758009,2.7019807313161395,24.939279218896232,12.870232120042772,10.834237459713258,63.73089260585628,56.82613636574296,57.87677908461325,2023,Todas (Panorama Nacional)
4,39.17750916666647,22.302678707666956,2.6995959720081033,25.002274679675065,12.867349488566802,10.797401462846372,63.81792822333849,56.927250307793486,57.694188474962935,2023,Todas (Panorama Nacional)
5,39.22300016666684,22.33456955793707,2.6993255119223947,25.033895069859465,12.860625975798982,10.782682856142323,63.82452888225056,56.94253234845053,57.58170508922426,2023,Todas (Panorama Nacional)
6,39.26866891666638,22.420374570901803,2.664393421514706,25.084767992416513,12.861569992065128,10.621558956894441,63.87985303410693,57.09481678251173,57.36554468076312,2023,Todas (Panorama Nacional)
7,39.3144739166659,22.514268865298575,2.6419985410144515,25.156267406313024,12.881713416963203,10.502347181885321,63.987292465457536,57.26712485844684,57.21577500043935,2023,Todas (Panorama Nacional)
8,39.360529249998045,22.59769160953373,2.6196921865359446,25.21738379606968,12.901320293473566,10.388437625889818,64.06769491309858,57.41206238870594,57.09131939844083,2023,Todas (Panorama Nacional)
9,39.406832999998024,22.657463052070824,2.5913298553970305,25.248792907467855,12.887209969999155,10.263183134709744,64.07211893295035,57.49628002857261,56.87843312546549,2023,Todas (Panorama Nacional)
10,39.453386657217294,22.697107251791575,2.5840942561712295,25.281201507962802,12.863329592903833,10.221406033084778,64.07866003396202,57.528920011330754,56.67387235828688,2023,Todas (Panorama Nacional)
11,39.50019124055203,22.755379344752445,2.5786357418820582,25.334015086634505,12.846737965421566,10.178551378705352,64.1364365360993,57.60827639080167,56.45582862315198,2023,Todas (Panorama Nacional)
12,39.54722940721923,22.78839375370856,2.5763045040121604,25.364698257720722,12.844136774834086,10.157047711884225,64.13773768204979,57.62323706436084,56.36262438524805,2023,Todas (Panorama Nacional)
1,39.59448965722024,22.83281340734126,2.5579663397830394,25.3907797471243,12.830246352966958,10.074390645969622,64.12705395861612,57.666644033073396,56.19213946206799,2024,Todas (Panorama Nacional)
2,39.641920573886075,22.854500536268777,2.568236647078643,25.422737183347422,12.818577218924856,10.102124836348885,64.13094223314329,57.65235439002435,56.0877591640321,2024,Todas (Panorama Nacional)
